timestamp,last_close,close,return_percentage,return^2,return^4,day
1676127600,21736.6,21719.6,-0.07820910353964905,0.006116663876475545,3.741357697778085e-05,2023-02-11
1676131200,21719.6,21685.1,-0.15884270428553293,0.025231004704741263,0.0006366035984106757,2023-02-11
1676134800,21685.1,21692.2,0.032741375414474305,0.0010719976640315425,1.1491789916890838e-06,2023-02-11
1676138400,21692.2,21643.1,-0.22634864144717426,0.051233707484981454,0.0026248927826566446,2023-02-11
1676142000,21643.1,21652.7,0.044355937920187216,0.0019674492287795023,3.870856467825058e-06,2023-02-11
1676145600,21652.7,21663.0,0.047569125328479345,0.0022628216845165753,5.120361975918431e-06,2023-02-11
1676149200,21663.0,21819.6,0.7228915662650621,0.5225722165771547,0.2730817215383607,2023-02-11
1676152800,21819.6,21820.6,0.0045830354360276715,2.1004213807885348e-05,4.4117699768736156e-10,2023-02-11
1676156400,21820.6,21857.9,0.17093938755121485,0.029220274216384425,0.0008538244252807005,2023-02-11
1676160000,21857.9,21806.8,-0.2337827513164683,0.054654374813097664,0.0029871006862105644,2023-02-12
1676163600,21806.8,21799.6,-0.033017223985183364,0.0010901370796877676,1.188398852510174e-06,2023-02-12
1676167200,21799.6,21812.3,0.05825794968714604,0.0033939887017500393,1.1519159307606916e-05,2023-02-12
1676170800,21812.3,21775.8,-0.16733677787303236,0.028001597228928574,0.0007840894473711403,2023-02-12
1676174400,21775.8,21777.5,0.0078068314367243374,6.094661708142738e-05,3.714490133670136e-09,2023-02-12
1676178000,21777.5,21794.6,0.07852140971185406,0.006165611783136849,3.801476866035596e-05,2023-02-12
1676181600,21794.6,21806.7,0.05551833940518236,0.0030822860103090245,9.500487049346723e-06,2023-02-12
1676185200,21806.7,21791.6,-0.06924477339534008,0.0047948386425719965,2.2990477608301668e-05,2023-02-12
1676188800,21791.6,21797.4,0.026615760201195826,0.0007083986910875596,5.018287055345678e-07,2023-02-12
1676192400,21797.4,21898.4,0.4633580151761123,0.21470065022794632,0.04609636920830295,2023-02-12
1676196000,21898.4,21871.1,-0.12466664231178015,0.015541771705293334,0.00024154666773945643,2023-02-12
1676199600,21871.1,21882.2,0.0507519054825849,0.0025757559101132316,6.634518508483241e-06,2023-02-12
1676203200,21882.2,21813.9,-0.31212583743864286,0.09742253839677412,0.009491150987670926,2023-02-12
1676206800,21813.9,21804.7,-0.04217494349933304,0.0017787258591719342,3.1638656820869354e-06,2023-02-12
1676210400,21804.7,21911.0,0.48750957362402403,0.2376655843750777,0.05648492999634718,2023-02-12
1676214000,21911.0,21932.7,0.09903701337228199,0.009808330017701561,9.620333773614551e-05,2023-02-12
1676217600,21932.7,22000.0,0.30684776612091014,0.09415555157339277,0.008865267892089825,2023-02-12
1676221200,22000.0,21981.5,-0.08409090909090366,0.007071280991734624,5.000301486406742e-05,2023-02-12
1676224800,21981.5,21977.4,-0.018652048313356318,0.00034789890628377824,1.2103364899344912e-07,2023-02-12
1676228400,21977.4,21992.3,0.06779691865278892,0.004596422178812878,2.1127096845882923e-05,2023-02-12
1676232000,21992.3,21966.3,-0.11822319630053357,0.013976724143514495,0.000195348817783901,2023-02-12
1676235600,21966.3,21735.5,-1.0507003910535673,1.103971311760119,1.2187526571893583,2023-02-12
1676239200,21735.5,21789.4,0.24798141289596742,0.06149478114188028,0.0037816081076877542,2023-02-12
1676242800,21789.4,21779.0,-0.04772963000358743,0.0022781175802793537,5.189819709577857e-06,2023-02-12
1676246400,21779.0,21809.0,0.137747371320998,0.018974338305844905,0.0003600255141446533,2023-02-13
1676250000,21809.0,21707.0,-0.467696822412762,0.21874031769499463,0.04784732658530719,2023-02-13
1676253600,21707.0,21760.1,0.24462155065185698,0.05983970304331903,0.0035807900603126047,2023-02-13
1676257200,21760.1,21805.6,0.2090983037761731,0.04372210064207277,0.00191162208455554,2023-02-13
1676260800,21805.6,21831.8,0.12015262134497107,0.014436652416067997,0.00020841693298236192,2023-02-13
1676264400,21831.8,21824.0,-0.03572769996060288,0.0012764685444748628,1.6293719450337748e-06,2023-02-13
1676268000,21824.0,21815.6,-0.03848973607038886,0.0014814597827681932,2.194723087959582e-06,2023-02-13
1676271600,21815.6,21876.3,0.2782412585489453,0.07741819795890104,0.0059935773752035895,2023-02-13
1676275200,21876.3,21724.6,-0.6934445038694861,0.4808652799467977,0.23123141745831213,2023-02-13
1676278800,21724.6,21600.1,-0.5730830487097478,0.3284241807184592,0.10786244248059113,2023-02-13
1676282400,21600.1,21627.5,0.12685126457748197,0.016091243324906333,0.0002589281117413426,2023-02-13
1676286000,21627.5,21607.8,-0.09108773552190996,0.008296975562509417,6.883980348487847e-05,2023-02-13
1676289600,21607.8,21672.2,0.2980405224039657,0.0888281529948288,0.007890440764472711,2023-02-13
1676293200,21672.2,21586.6,-0.3949760522697403,0.15600608186658863,0.02433789757936475,2023-02-13
1676296800,21586.6,21683.5,0.44888958891165487,0.2015018630332745,0.040603000805880515,2023-02-13
1676300400,21683.5,21576.7,-0.49254041091153056,0.24259605638089937,0.058852846571564504,2023-02-13
1676304000,21576.7,21511.0,-0.30449512668758416,0.09271728217648793,0.008596494414194486,2023-02-13
1676307600,21511.0,21476.9,-0.15852354609269526,0.025129714665802876,0.0006315025591846682,2023-02-13
1676311200,21476.9,21642.8,0.7724578500621533,0.5966911301226441,0.3560403047670382,2023-02-13
1676314800,21642.8,21625.3,-0.08085829929584065,0.006538064565015745,4.274628825631452e-05,2023-02-13
1676318400,21625.3,21663.5,0.1766449482781809,0.0312034377522012,0.0009736545275554952,2023-02-13
1676322000,21663.5,21620.7,-0.1975673367646067,0.03903285255625951,0.0015235635786786947,2023-02-13
1676325600,21620.7,21641.9,0.09805417955941209,0.009614622129069429,9.244095868479153e-05,2023-02-13
1676329200,21641.9,21785.0,0.6612173607677647,0.4372083981806883,0.19115118343972332,2023-02-13
1676332800,21785.0,21753.8,-0.14321781042001192,0.020511341221502475,0.0004207151187049066,2023-02-14
1676336400,21753.8,21714.3,-0.1815774715222176,0.032970378164401744,0.0010870458363036592,2023-02-14
1676340000,21714.3,21730.3,0.07368416204988648,0.0054293557369939315,2.9477903718828913e-05,2023-02-14
1676343600,21730.3,21714.0,-0.0750104692526179,0.005626570497497934,3.165829556331415e-05,2023-02-14
1676347200,21714.0,21723.1,0.04190844616375955,0.0017563178598607326,3.084652424865784e-06,2023-02-14
1676350800,21723.1,21740.0,0.0777973677789987,0.006052430433340786,3.6631914150429733e-05,2023-02-14
1676354400,21740.0,21760.2,0.09291628334867141,0.008633435711330592,7.453621218167837e-05,2023-02-14
1676358000,21760.2,21784.9,0.11350998612145702,0.012884516949293365,0.000166010777016628,2023-02-14
1676361600,21784.9,21711.9,-0.3350944920564132,0.11228831860654555,0.012608666495485085,2023-02-14
1676365200,21711.9,21825.3,0.5222942257471601,0.27279125824882544,0.07441507057697738,2023-02-14
1676368800,21825.3,21823.2,-0.009621860867881082,9.25802065608613e-05,8.571094646851745e-09,2023-02-14
1676372400,21823.2,21819.8,-0.015579749990848768,0.0002427286097773522,5.891717800444611e-08,2023-02-14
1676376000,21819.8,21870.0,0.2300662700849756,0.05293048863081294,0.002801636626696618,2023-02-14
1676379600,21870.0,21729.9,-0.640603566529478,0.41037292945028736,0.16840594122561053,2023-02-14
1676383200,21729.9,22250.0,2.3934762700242374,5.728728655169136,32.81833200455598,2023-02-14
1676386800,22250.0,22046.0,-0.9168539325842744,0.8406211336952492,0.706643890415086,2023-02-14
1676390400,22046.0,22017.1,-0.13108954005261353,0.017184467511205767,0.00029530592364368654,2023-02-14
1676394000,22017.1,22055.4,0.1739556980710546,0.030260584891387908,0.0009157029979688942,2023-02-14
1676397600,22055.4,22124.4,0.312848554095595,0.09787421779970441,0.009579362509903978,2023-02-14
1676401200,22124.4,22212.2,0.39684692014245115,0.157487478026549,0.024802305735162754,2023-02-14
1676404800,22212.2,22257.3,0.2030415717488694,0.041225879858251276,0.0016995731700869682,2023-02-14
1676408400,22257.3,22246.4,-0.04897269659841186,0.0023983250121201003,5.751962863760879e-06,2023-02-14
1676412000,22246.4,22184.9,-0.276449223245109,0.07642417303282412,0.005840654223751042,2023-02-14
1676415600,22184.9,22197.2,0.05544311671452817,0.0030739391910207933,9.449102150093569e-06,2023-02-14
1676419200,22197.2,22148.4,-0.21984754833943043,0.0483329445108582,0.002336073525089698,2023-02-15
1676422800,22148.4,22105.2,-0.19504794928754166,0.038043702521275424,0.0014473233015272978,2023-02-15
1676426400,22105.2,22073.7,-0.1425004071440128,0.020306366036209413,0.0004123485015965192,2023-02-15
1676430000,22073.7,22102.7,0.13137806529942964,0.017260196041821198,0.00029791436740210015,2023-02-15
1676433600,22102.7,22085.9,-0.07600881340287913,0.005777339714913698,3.3377654181519084e-05,2023-02-15
1676437200,22085.9,22142.0,0.25400821338499213,0.0645201724670357,0.004162852655176031,2023-02-15
1676440800,22142.0,22118.2,-0.10748803179477306,0.011553676979114144,0.00013348745173771216,2023-02-15
1676444400,22118.2,22108.8,-0.042498937526573854,0.0018061596908876274,3.26221282898729e-06,2023-02-15
1676448000,22108.8,22098.1,-0.0483970183818343,0.002342271388251607,5.486235256222111e-06,2023-02-15
1676451600,22098.1,22167.3,0.31314909426602355,0.0980623552396309,0.009616225515143568,2023-02-15
1676455200,22167.3,22236.0,0.3099159572884389,0.09604790058200949,0.009225199206211579,2023-02-15
1676458800,22236.0,22438.0,0.9084367692030924,0.8252573636401525,0.6810497162422948,2023-02-15
1676462400,22438.0,22767.5,1.4684909528478443,2.1564656785959695,4.650344222962375,2023-02-15
1676466000,22767.5,22696.8,-0.3105303612605752,0.09642910526462335,0.00929857234213581,2023-02-15
1676469600,22696.8,22690.3,-0.028638398364520867,0.0008201578608849915,6.726589167714451e-07,2023-02-15
1676473200,22690.3,22821.1,0.5764577815189824,0.33230357387378684,0.11042566520929133,2023-02-15
1676476800,22821.1,22772.1,-0.21471357647089917,0.04610191992092467,0.0021253870203953506,2023-02-15
1676480400,22772.1,22809.9,0.16599259620326734,0.027553541994300962,0.0007591976764317066,2023-02-15
1676484000,22809.9,22980.3,0.7470440466639445,0.5580748076560418,0.311447490940328,2023-02-15
1676487600,22980.3,23319.9,1.4777874962467905,2.183855884063358,4.76922652235815,2023-02-15
1676491200,23319.9,24157.0,3.5896380344684076,12.885501218502212,166.036141652022,2023-02-15
1676494800,24157.0,24191.6,0.14322970567536686,0.020514748587852218,0.00042085490962278456,2023-02-15
1676498400,24191.6,24176.5,-0.06241836009192525,0.0038960516765652467,1.5179218666466871e-05,2023-02-15
1676502000,24176.5,24358.5,0.7527971377163851,0.5667035305539821,0.3211528915423481,2023-02-15
1676505600,24358.5,24631.8,1.1219902703368376,1.25886216673053,1.5847339548254846,2023-02-16
1676509200,24631.8,24665.9,0.13843892853952866,0.019165336935172722,0.0003673101398386958,2023-02-16
1676512800,24665.9,24702.3,0.1475721542696533,0.021777540715786355,0.0004742612796277325,2023-02-16
1676516400,24702.3,24748.1,0.18540783651724269,0.03437606584200459,0.0011817139027738347,2023-02-16
1676520000,24748.1,24650.0,-0.3963940666152155,0.15712825604774788,0.02468928884860662,2023-02-16
1676523600,24650.0,24695.9,0.18620689655173805,0.03467300832342968,0.0012022175061966237,2023-02-16
1676527200,24695.9,24592.7,-0.4178831303981667,0.17462631067137122,0.030494348378694254,2023-02-16
1676530800,24592.7,24619.9,0.1106019265879894,0.012232786164974996,0.00014964105735800365,2023-02-16
1676534400,24619.9,24588.6,-0.12713292905334583,0.016162781649683065,0.0002612355106553316,2023-02-16
1676538000,24588.6,24665.5,0.3127465573477224,0.0978104091328522,0.009566876134735938,2023-02-16
1676541600,24665.5,24636.8,-0.11635685471610202,0.013538917639424074,0.00018330229084710832,2023-02-16
1676545200,24636.8,24587.7,-0.19929536303415318,0.03971864172691491,0.0015775705006310264,2023-02-16
1676548800,24587.7,24606.9,0.07808782440000073,0.006097708319525349,3.7182046750008654e-05,2023-02-16
1676552400,24606.9,24463.0,-0.5847953216374293,0.34198556820902437,0.11695412886324928,2023-02-16
1676556000,24463.0,24449.4,-0.05559416261291972,0.0030907109166317605,9.552493970186738e-06,2023-02-16
1676559600,24449.4,25120.6,2.745261642412487,7.536461485301305,56.798251719429956,2023-02-16
1676563200,25120.6,24937.0,-0.730874262557407,0.5341771876688335,0.28534526782578407,2023-02-16
1676566800,24937.0,24920.0,-0.06817179291816444,0.004647393349677096,2.1598264946622895e-05,2023-02-16
1676570400,24920.0,24975.3,0.22191011235955216,0.04924409796742906,0.0024249811846257514,2023-02-16
1676574000,24975.3,24880.5,-0.3795750201198729,0.1440771958990019,0.02075823837811937,2023-02-16
1676577600,24880.5,24571.1,-1.2435441409939614,1.5464020306004094,2.391359240245069,2023-02-16
1676581200,24571.1,24554.4,-0.06796602512706329,0.0046193805715725985,2.1338676865022386e-05,2023-02-16
1676584800,24554.4,24000.1,-2.257436549050283,5.09601977298805,25.969417526685174,2023-02-16
1676588400,24000.1,23500.0,-2.0837413177444972,4.341977879275574,18.85277190411841,2023-02-16
1676592000,23500.0,23696.8,0.8374468085106344,0.701317157084647,0.49184575482129156,2023-02-17
1676595600,23696.8,23838.5,0.5979710340636757,0.35756935757918157,0.12785584547958861,2023-02-17
1676599200,23838.5,23768.3,-0.29448161587349375,0.08671942208746393,0.007520258167183726,2023-02-17
1676602800,23768.3,23825.7,0.24149812986205177,0.05832134672686842,0.003401379484035606,2023-02-17
1676606400,23825.7,23793.9,-0.13346932094334818,0.017814059633078482,0.00031734072061087625,2023-02-17
1676610000,23793.9,23696.5,-0.40934861456088356,0.1675662882429148,0.02807846095550761,2023-02-17
1676613600,23696.5,23661.7,-0.14685713079990137,0.02156701686677934,0.0004651362165319445,2023-02-17
1676617200,23661.7,23625.9,-0.15129935718903198,0.022891495485814282,0.0005240205655770557,2023-02-17
1676620800,23625.9,23798.9,0.732247237142289,0.5361860163025156,0.2874954440783616,2023-02-17
1676624400,23798.9,23739.9,-0.24791061771762202,0.06145967437713292,0.0037772915745432093,2023-02-17
1676628000,23739.9,23750.5,0.04465056718856886,0.001993673150260902,3.974732630071228e-06,2023-02-17
1676631600,23750.5,23788.1,0.15831245657984994,0.025062833908346873,0.0006281456435173817,2023-02-17
1676635200,23788.1,23873.2,0.3577418961581884,0.12797926426685605,0.01637869208228578,2023-02-17
1676638800,23873.2,23782.6,-0.3795050516897618,0.14402408425804877,0.02074293684636953,2023-02-17
1676642400,23782.6,23863.4,0.33974418272183016,0.11542610969332431,0.013323186798935337,2023-02-17
1676646000,23863.4,24132.9,1.1293445192219025,1.2754190430965502,1.6266937354933195,2023-02-17
1676649600,24132.9,24089.4,-0.18025185535100263,0.03249073135747878,0.0010556476241438547,2023-02-17
1676653200,24089.4,24301.0,0.8783946466080437,0.77157715518967,0.595331306410584,2023-02-17
1676656800,24301.0,24366.3,0.2687132216781123,0.07220679550463031,0.005213821317047501,2023-02-17
1676660400,24366.3,24538.0,0.704661766456141,0.49654820510508896,0.2465601199930855,2023-02-17
1676664000,24538.0,24847.0,1.259271334257079,1.5857642932816038,2.514648393846904,2023-02-17
1676667600,24847.0,24478.8,-1.4818690385157112,2.1959358473114783,4.82213424550758,2023-02-17
1676671200,24478.8,24688.0,0.8546170563916462,0.7303703130755221,0.5334407942220363,2023-02-17
1676674800,24688.0,24578.2,-0.44475048606609846,0.19780299485603084,0.039126024774014966,2023-02-17
1676678400,24578.2,24635.0,0.23109910408409462,0.0534067959084712,0.002852285849209096,2023-02-18
1676682000,24635.0,24662.8,0.11284757458899719,0.012734575090619284,0.00016216940273862116,2023-02-18
1676685600,24662.8,24553.9,-0.44155570332645766,0.1949714391401227,0.03801386208037057,2023-02-18
1676689200,24553.9,24604.8,0.2072990441436957,0.042972893702889904,0.0018466695931998746,2023-02-18
1676692800,24604.8,24624.5,0.08006567824163824,0.006410512832293543,4.109467477300018e-05,2023-02-18
1676696400,24624.5,24638.1,0.0552295478080822,0.0030503029510852374,9.304348093399309e-06,2023-02-18
1676700000,24638.1,24618.7,-0.0787398378933375,0.0061999620714690675,3.843952968765501e-05,2023-02-18
1676703600,24618.7,24507.7,-0.4508767725346985,0.20328986401130625,0.04132676880973538,2023-02-18
1676707200,24507.7,24575.5,0.2766477474426239,0.0765339761650778,0.005857449507636698,2023-02-18
1676710800,24575.5,24540.9,-0.14079062480925586,0.01982200003418065,0.0003929116853550578,2023-02-18
1676714400,24540.9,24444.4,-0.39322111251013325,0.15462284332370688,0.023908223677507605,2023-02-18
1676718000,24444.4,24513.4,0.28227324049680647,0.07967818230056795,0.006348612734722538,2023-02-18
1676721600,24513.4,24619.4,0.43241655584292005,0.1869840777670532,0.03496304533839539,2023-02-18
1676725200,24619.4,24579.4,-0.16247349651088427,0.026397637068472323,0.0006968352427987841,2023-02-18
1676728800,24579.4,24693.4,0.4638030220428533,0.21511324325608344,0.046273707424150934,2023-02-18
1676732400,24693.4,24670.1,-0.09435719665984266,0.008903280561504223,7.926840475685894e-05,2023-02-18
1676736000,24670.1,24647.5,-0.0916088706571827,0.008392185183084431,7.042877214718186e-05,2023-02-18
1676739600,24647.5,24689.4,0.16999695709505147,0.028898965421576772,0.0008351502024374898,2023-02-18
1676743200,24689.4,24711.6,0.0899171304284323,0.008085090344483707,6.536868587846366e-05,2023-02-18
1676746800,24711.6,24613.9,-0.3953608831479869,0.15631022792355614,0.024432887353514073,2023-02-18
1676750400,24613.9,24592.6,-0.08653646923080771,0.00748856050693453,5.607853846601954e-05,2023-02-18
1676754000,24592.6,24619.1,0.10775599163976324,0.011611353734268725,0.00013482353554231626,2023-02-18
1676757600,24619.1,24630.1,0.04468075599839949,0.001996369956588512,3.9854930035692175e-06,2023-02-18
1676761200,24630.1,24632.9,0.01136820394557958,0.00012923606094829114,1.670195944943042e-08,2023-02-18
1676764800,24632.9,24743.6,0.44939897454216293,0.2019594383195476,0.040787614726347156,2023-02-19
1676768400,24743.6,24718.4,-0.10184451737012523,0.01037230571835374,0.00010758472591499369,2023-02-19
1676772000,24718.4,24694.1,-0.09830733380802315,0.00966433188044209,9.339931069532935e-05,2023-02-19
1676775600,24694.1,24688.9,-0.021057661546677764,0.00044342510981443137,1.966258280139405e-07,2023-02-19
1676779200,24688.9,24723.5,0.1401439513303444,0.019640327094481942,0.0003857424483782415,2023-02-19
1676782800,24723.5,24767.0,0.1759459623435191,0.030956981664987046,0.0009583347138063441,2023-02-19
1676786400,24767.0,24631.1,-0.5487140146162233,0.3010870698362529,0.09065342362258062,2023-02-19
1676790000,24631.1,24580.4,-0.20583733572595975,0.042369008778761465,0.0017951329048947662,2023-02-19
1676793600,24580.4,24566.2,-0.057769605051177564,0.00333732726776904,1.1137753292194767e-05,2023-02-19
1676797200,24566.2,24603.1,0.15020638112528673,0.02256195693075489,0.0005090419005452388,2023-02-19
1676800800,24603.1,24659.0,0.2272071405635927,0.051623084723084176,0.0026649428763267265,2023-02-19
1676804400,24659.0,24669.3,0.041769739243278536,0.001744711116451483,3.04401687986938e-06,2023-02-19
1676808000,24669.3,24705.9,0.14836253967483515,0.022011443178767034,0.00048450363081208974,2023-02-19
1676811600,24705.9,24670.9,-0.14166656547625678,0.02006941577383855,0.0004027814495031996,2023-02-19
1676815200,24670.9,24763.3,0.37453031709422646,0.14027295842270182,0.019676502864657035,2023-02-19
1676818800,24763.3,24934.7,0.6921533075155537,0.47907620110472066,0.22951400646493075,2023-02-19
1676822400,24934.7,24779.1,-0.6240299662719053,0.3894133988053153,0.15164279516910753,2023-02-19
1676826000,24779.1,24339.7,-1.7732686013616217,3.1444815325750017,9.887764108705232,2023-02-19
1676829600,24339.7,24475.2,0.5567036569883612,0.30991896170421496,0.09604976282381865,2023-02-19
1676833200,24475.2,24521.9,0.19080538667712688,0.036406695585007906,0.0013254474834194343,2023-02-19
1676836800,24521.9,24531.6,0.03955647808693641,0.0015647149586422802,2.4483329017989127e-06,2023-02-19
1676840400,24531.6,24546.4,0.060330349426877206,0.0036397510619691027,1.3247787793105212e-05,2023-02-19
1676844000,24546.4,24494.9,-0.20980673337027156,0.04401886536750422,0.0019376605082424626,2023-02-19
1676847600,24494.9,24282.0,-0.8691605191284708,0.7554400080116729,0.5706896057046764,2023-02-19
1676851200,24282.0,24222.2,-0.24627295939379223,0.06065037052857644,0.0036784674452536134,2023-02-20
1676854800,24222.2,24236.8,0.06027528465621401,0.0036331099403876283,1.3199487838943395e-05,2023-02-20
1676858400,24236.8,24350.5,0.46912133614998197,0.2200748280311444,0.048432929932937775,2023-02-20
1676862000,24350.5,24420.6,0.28787909899179454,0.08287437563632744,0.0068681621371111026,2023-02-20
1676865600,24420.6,24488.9,0.27968190789744085,0.07822196960515258,0.006118676528909415,2023-02-20
1676869200,24488.9,24496.0,0.028992727317273648,0.0008405782372937856,7.065717730119277e-07,2023-02-20
1676872800,24496.0,24507.2,0.045721750489875035,0.002090478467858388,4.370100224579553e-06,2023-02-20
1676876400,24507.2,24506.0,-0.004896520206315813,2.397591013085905e-05,5.748442666030297e-10,2023-02-20
1676880000,24506.0,24446.7,-0.2419815555374214,0.05855507322031016,0.003428696599835884,2023-02-20
1676883600,24446.7,24881.4,1.778154106689243,3.16183202713582,9.997181767821807,2023-02-20
1676887200,24881.4,24914.7,0.13383491282642979,0.01791178389125806,0.0003208320021671317,2023-02-20
1676890800,24914.7,24887.5,-0.10917249655825856,0.011918634004762977,0.00014205383653949236,2023-02-20
1676894400,24887.5,24819.4,-0.27363134103465825,0.07487411079642545,0.0056061324675553935,2023-02-20
1676898000,24819.4,24862.9,0.1752661224687131,0.030718213685217936,0.0009436086520107105,2023-02-20
1676901600,24862.9,24999.3,0.5486085693945597,0.3009713624131454,0.09058376099282493,2023-02-20
1676905200,24999.3,24950.4,-0.19560547695334662,0.038261502614146216,0.0014639425822923179,2023-02-20
1676908800,24950.4,24881.6,-0.27574708221112587,0.07603645334794941,0.005781542237734887,2023-02-20
1676912400,24881.6,24811.2,-0.2829400038582719,0.08005504578331891,0.006408810355369288,2023-02-20
1676916000,24811.2,24829.3,0.07295092538852543,0.0053218375150422045,2.832195453651059e-05,2023-02-20
1676919600,24829.3,24883.1,0.21667948754091526,0.046950000320993654,0.002204302530141304,2023-02-20
1676923200,24883.1,24809.8,-0.2945774441287341,0.08677587058941746,0.007530051716551326,2023-02-20
1676926800,24809.8,24766.6,-0.1741247410297575,0.030319425438680117,0.0009192675589316829,2023-02-20
1676930400,24766.6,24702.3,-0.25962384824723017,0.06740454257870081,0.004543372360243889,2023-02-20
1676934000,24702.3,24854.7,0.6169466001141473,0.3806231073924055,0.14487394988105068,2023-02-20
1676937600,24854.7,24862.9,0.03299174803960625,0.0010884554387088627,1.184735242054903e-06,2023-02-21
1676941200,24862.9,24871.0,0.03257866137900578,0.0010613691772479229,1.1265045304119325e-06,2023-02-21
1676944800,24871.0,24919.2,0.19380000804150654,0.037558443116888,0.0014106366493645116,2023-02-21
1676948400,24919.2,24928.8,0.03852451122025968,0.0014841379647599143,2.2026654984417003e-06,2023-02-21
1676952000,24928.8,24904.4,-0.09787875870478047,0.009580251405588639,9.178121699428308e-05,2023-02-21
1676955600,24904.4,24953.5,0.19715391657697978,0.0388696668216427,0.0015108509988255117,2023-02-21
1676959200,24953.5,25038.0,0.33862985152384795,0.1146701763430633,0.013149249342549236,2023-02-21
1676962800,25038.0,25004.8,-0.13259845035545936,0.01758234903666922,0.00030913899764726307,2023-02-21
1676966400,25004.8,24691.3,-1.2537592782185811,1.5719123277191775,2.470908366035523,2023-02-21
1676970000,24691.3,24801.1,0.4446910450239585,0.1977501255245003,0.03910511214495562,2023-02-21
1676973600,24801.1,24702.6,-0.397159803395823,0.1577359094334088,0.02488061712478454,2023-02-21
1676977200,24702.6,24574.4,-0.5189737112692399,0.26933371298856834,0.0725406489522085,2023-02-21
1676980800,24574.4,24639.1,0.26328211472099383,0.06931747193195856,0.004804911915037863,2023-02-21
1676984400,24639.1,24570.8,-0.2772016835030513,0.07684077333692582,0.00590450444701681,2023-02-21
1676988000,24570.8,24696.5,0.5115828544451233,0.2617170169622202,0.06849579696760306,2023-02-21
1676991600,24696.5,24560.5,-0.5506853197821471,0.30325432142356556,0.09196318346206724,2023-02-21
1676995200,24560.5,24405.3,-0.6319089595081522,0.39930893310667553,0.15944762405879145,2023-02-21
1676998800,24405.3,24670.7,1.0874687055680567,1.182588185589865,1.3985148166967287,2023-02-21
1677002400,24670.7,24699.5,0.11673766857040846,0.01362768326325453,0.00018571375112358767,2023-02-21
